Object ID,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Bio,Artist Alpha Sort,Object Date,City,Country,Classification,Link Resource,Tags
701949,Drawings and Prints,1960.0,"Print, Fete, Ornament & Architecture",Plate 44: Men with heraldic flags and horses from Carinthia and Styria marching in the funeral procession of Archduke Albert of Austria; from 'Pompa Funebris ... Alberti Pii',,Artist|Artist,"French, Brussels 1577–1651 Brussels|Netherlandish, Antwerp 1576–1650 Antwerp","Francquart, Jacques|Galle, Cornelis, I",1623,Brussels,,Prints|Prints-Fete,http://www.metmuseum.org/art/collection/search/701949,Men|Horses|Flags
349591,Drawings and Prints,1952.0,Book,Illustrated Catalogue of Transfer Ornaments,,Author,"New York, NY","Fechteler, Julius",ca. 1870,New York,,Books,http://www.metmuseum.org/art/collection/search/349591,
359002,Drawings and Prints,1933.0,Book,Deutscher Kalender für die Jahre 1475 bis 1530,,Author|Printer|Publisher, | |German,"Müller, von Königsberg Johann|Spoerer, Hans|Halle, J.","1927, reprint of 1474 original",Munich (reprint),,Books,http://www.metmuseum.org/art/collection/search/359002,
7177,The American Wing,1946.0,Sauce dish,Sauce Dish,American,Maker,1866–1891,"Challinor, Taylor and Company ",1870–90,Tarentum,United States,,http://www.metmuseum.org/art/collection/search/7177,
350661,Drawings and Prints,1942.0,Book,Latest Styles of . . . Carriage Lamps . . .,,Author,"Bridgeport, Connecticut",White Manufacturing Co.,1889,Bridgeport,,Books,http://www.metmuseum.org/art/collection/search/350661,
429707,Drawings and Prints,1953.0,Print collection ornament & architecture,"Neptune, from Livre de Cartouches (Book of Cartouches), plate 8",,Artist|Publisher|Artist,"French, Paris 1703–1770 Paris|French, Orléans 1695–1772 Paris|French, Orléans 1695–1772 Paris","Boucher, François|Huquier, Gabriel|Huquier, Gabriel",1730–70,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/429707,
314906,"Arts of Africa, Oceania, and the Americas",1985.0,Mask,Face Mask (Gunye Ge),Dan peoples,Artist, ,Yakouba carver,19th–20th century,Trokpadrou village,Côte d'Ivoire,Wood-Sculpture,http://www.metmuseum.org/art/collection/search/314906,Faces|Ceremonial Objects
349177,Drawings and Prints,1941.0,Book,The Edison System of Incandescent Electric Lighting,,Author,"New York, NY",Edison Co.,1883,New York,,Books,http://www.metmuseum.org/art/collection/search/349177,
7962,The American Wing,1933.0,Sugar Bowl,Sugar Bowl,American,Maker,1765–1843,"McMullin, John",ca. 1825,Philadelphia,United States,,http://www.metmuseum.org/art/collection/search/7962,
14208,The American Wing,1991.0,Bust,Bust of a Young Child,American,Maker,"American, Trenton, New Jersey, 1871–1893",Ott and Brewer ,1876,Trenton,United States,,http://www.metmuseum.org/art/collection/search/14208,Children
421561,Drawings and Prints,1972.0,Print,Petersburg. Ruins and Rebirth.,,Artist,"Russian, 1881–1942","Shillingovskii, Pavel",1923,St. Petersburg,,Prints,http://www.metmuseum.org/art/collection/search/421561,
430641,Drawings and Prints,1963.0,Print,"Designation of the Elect, from The Apocalypse",,Artist|Publisher,"German, Augsburg 1473–1531 Augsburg|German, active Augsburg, 1513–40","Burgkmair, Hans|Otmar, Silvan",1523–24,Augsburg,,Prints,http://www.metmuseum.org/art/collection/search/430641,Angels|Cross|Apocalypse
4579,The American Wing,1934.0,Jug,Jug,American,Maker,1733–1812,"Crolius, John",1775,New York,United States,,http://www.metmuseum.org/art/collection/search/4579,
348419,Drawings and Prints,1983.0,Book,A Day in a Child's Life,,Illustrator|Engraver|Publisher|Author,"British, London 1846–1901 London|British, Southwark, London 1826–1905 Ventnor, Isle of Wight| |British, North Shields, Northumberland 1825–1899 Weybridge, Surrey","Greenaway, Kate|Evans, Edmund|Routledge, George & Sons|Foster, Myles Birket",[1881],London,,Books,http://www.metmuseum.org/art/collection/search/348419,
390480,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"The General Proportions of the Corinthian Order, in Chippendale Drawings, Vol. I",,Artist,"British, baptised Otley, West Yorkshire 1718–1779 London","Chippendale, Thomas",1753,London,,Drawings|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/390480,Columns
433266,Drawings and Prints,1933.0,Print collection ornament & architecture,"Two variant designs for paneling with an putto amidst rinceaux, holding an oak branch, from Ornements de panneaux pour enrichir les lambris, plate 3, bound in Oeuvres. Vol. IV",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/433266,
627485,Drawings and Prints,1921.0,Print ornament & architecture,"Augustus, in an oval crowned by a standing soldier under a canopy, from XII Caesarum Romanorum Imagines, plate 2",,Author|Printer|Artist|Artist|Publisher|Artist,"Netherlandish, 1567–1629|Netherlandish, active Antwerp, ca. 1611|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, active Antwerp, ca. 1575—1610|Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)","Sweerts, Pierre François|Robert Bruneau|Doetecum, Johannes van I|Doetecum, Lucas van|Vrints, Johannes Baptista|Vredeman de Vries, Hans",Published 1603,Antwerp,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/627485,
434471,Drawings and Prints,1953.0,Print collection ornament & architecture,"A woman presenting the baby Constantine to his father, from Grandes alcôves à la romaine, plate 4",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, ca. 1590–1666 Paris","Le Pautre, Jean|Leblond, Jean I",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434471,
9683,The American Wing,1920.0,Wallpaper,Wallpaper,,Maker, ,Arthur and Robert Wallpapers ,ca. 1790,Paris,France,,http://www.metmuseum.org/art/collection/search/9683,Human Figures|Buildings|Boats
221,The American Wing,1972.0,Armchair,Armchair,American,Maker,"German, active New York, 1864–1906",Herter Brothers,1865–70,New York,United States,,http://www.metmuseum.org/art/collection/search/221,
433833,Drawings and Prints,1963.0,Print collection ornament & architecture,Quarter ceiling decoration ornamented with putti and a trophy of arms,,Artist,"French, Paris 1618–1682 Paris","Le Pautre, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/433833,
503898,Musical Instruments,1976,Bentside Spinet,Bentside Spinet,British,Maker,"British, North Molton, Devon, England 1710–ca. 1774 London",Crang John,1753,London,England,Chordophone-Zither-plucked-spinet,http://www.metmuseum.org/art/collection/search/503898,
734754,Drawings and Prints,1920.0,"Book
Ornament and architecture
Print","View of a Temple, from Temples in the Ancient Style",,Artist,"French, Paris 1510/12–1585 Annecy","Du Cerceau, Jacques Androuet",1550,Orleans,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/734754,
8477,The American Wing,1923.0,Spoon,Tea Spoon,American,Maker,1751–1824,"Van Voorhis, Daniel",1775–1800,New York,United States,,http://www.metmuseum.org/art/collection/search/8477,
727923,Drawings and Prints,1991.0,Book Prints Ornament & Architecture,"Fleurs (Flowers), Plate 5",,Printer|Publisher|Designer," | |French, active 1920–30s","Kadar, G.|Editions ""Synth""|Gladky, Serge",1929,Paris,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/727923,
390650,Drawings and Prints,1920.0,Drawing Ornament and Architecture,"Chest of Drawers, from Chippendale Drawings, Vol. II",,Artist,"British, baptised Otley, West Yorkshire 1718–1779 London","Chippendale, Thomas",1753,London,,Drawings|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/390650,Chests
9138,The American Wing,1946.0,Tumbler,Tumbler,American,Maker,1863–1891,"Hobbs, Brockunier and Company ",after 1886,Wheeling,United States,,http://www.metmuseum.org/art/collection/search/9138,
8449,The American Wing,1933.0,Spoon,Tea Spoon,American,Maker,active ca. 1805–39,"Stout, James D.",1825,New York,United States,,http://www.metmuseum.org/art/collection/search/8449,
8145,The American Wing,1910.0,Tall clock,Tall Clock,American,Maker,1689–1773,"Bagnall, Benjamin",1725–40,Boston,United States,,http://www.metmuseum.org/art/collection/search/8145,
343651,Drawings and Prints,1924.0,Book,"Morceaux de Caprice (1er - 20ième Livre) (Sammelwerk, 2. Reihe)",,Artist|Engraver|Engraver|Engraver,"German, 1731–1777|German, Augsburg 1714–1776 Vienna|German, died 1766|German, Nymphenburg 1723–1796 Munich","Cuvilliés François de, the Younger|Haid, Johann Gottfried|Roesch, Georg Sigmund|Lespilliez, Carl Albert von",1745–56,Munich,,Books,http://www.metmuseum.org/art/collection/search/343651,
33018,Arms and Armor,1922.0,Left thigh and knee defense,Left Thigh and Knee Defense,"German, Landshut",Armorer,"German, Landshut, active ca. 1517–62","Grosschedel, Wolfgang",16th century,Landshut,,Armor Parts-Thigh and Leg Defense,http://www.metmuseum.org/art/collection/search/33018,
20324,The American Wing,2019.0,Box,Covered box,American,Maker,"American, 1866–1957","Copeland, Elizabeth",ca. 1912,Boston,United States,,http://www.metmuseum.org/art/collection/search/20324,
22749,Arms and Armor,1920.0,Two ear guards,Two Ear Guards from a Shaffron (Horse's Head Defense) of Emperor Charles V (1500–1558),"German, Augsburg",Armorer,"German, Augsburg, 1513–1579","Helmschmid, Desiderius",1544,Augsburg,,Equestrian Equipment-Shaffrons,http://www.metmuseum.org/art/collection/search/22749,
9620,The American Wing,1976.0,Wall mural and fountain,Garden Landscape,American,Designer|Maker,"American, New York 1848–1933 New York|1902–32","Tiffany, Louis C.|Tiffany Studios ",ca. 1905–15,New York,United States,,http://www.metmuseum.org/art/collection/search/9620,Gardens|Swans|Landscapes
6953,The American Wing,1933.0,Salt Shovel,Salt Shovel,American,Maker,1765–1804,"Norcross, Nehemiah",1770–1800,Boston,United States,,http://www.metmuseum.org/art/collection/search/6953,
350254,Drawings and Prints,1957.0,Book,"Rerum Sacrarum Liber, Cum Argumentis Jacobi Pacti Siculi Mamertini",,Author|Illustrator|Publisher|Engraver,"ca. 1506–1596|Italian, active Rome, ca. 1577–85|Netherlandish, Saint-Avertin ca. 1520–1589 Antwerp|Netherlandish, ca. 1553–1619 Antwerp","Gambara, Laurentius|Passeri, Bernardino|Plantin, Christoph|Wierix, Jerome (Hieronymous)",1577,Antwerp,,Books,http://www.metmuseum.org/art/collection/search/350254,
347203,Drawings and Prints,1955.0,Book,Per la Facciata del Duomo di Milano,,Artist,"Swiss, 17th century","Castelli, Francesco",1654,Milan,,Books,http://www.metmuseum.org/art/collection/search/347203,
9783,The American Wing,1969.0,Pitcher,Water Pitcher,American,Maker,active 1829–ca. 1889,"Ladd, William F.",ca. 1846,New York,United States,,http://www.metmuseum.org/art/collection/search/9783,
500563,Musical Instruments,1889,Cittern,Cittern,British,Maker, ,Simpson,ca. 1780–95,London,United Kingdom,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/500563,
354128,Drawings and Prints,1972.0,Book,"""US"" an Old-Fashioned Story",,Author|Illustrator|Publisher|Engraver,"British, Rotterdam, Netherlands 1839–1921 London|British, Liverpool 1845–1915 Horsham| |British, Oxford 1820–1909 London","Molesworth, Mary Louisa|Crane, Walter|Macmillan & Co.|Swain, Joseph",1903,New York|London,,Books,http://www.metmuseum.org/art/collection/search/354128,
434635,Drawings and Prints,1953.0,Print collection ornament & architecture,"Trophy of arms with the bust of an imperator at center and an eagle at top, from Trophées d'armes à l'Italienne, plate 5",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434635,
857202,The Libraries,,,Rosie Lee Tompkins : a retrospective,,Author|Author|Author,born 1980| | ,"Yau, Elaine Y.|Ballard, Horace D.|Rinder, Lawrence",2020,Berkeley,United States of America,,http://www.metmuseum.org/art/collection/search/857202,
411067,Drawings and Prints,1929.0,Print,"La Balayeuse, from Les Parisiens, plate 11",,Artist|Printer|Publisher,"French, Paris 1804–1866 Paris|French, Paris|French, active ca. 1836–67","Gavarni, Paul|Lemercier & Cie.|Gache, Henry",1857,Paris,,Prints,http://www.metmuseum.org/art/collection/search/411067,
5402,The American Wing,1946.0,Necklace,Necklace,American,Maker,"American, New York 1848–1933 New York","Tiffany, Louis C.",ca. 1904,New York,United States,,http://www.metmuseum.org/art/collection/search/5402,Leaves
701180,Drawings and Prints,1951.0,"Print, Fete, Ornament & Architecture","Plate 17: Aeneas welcomed by King Euandrus in Italy; from Guillielmus Becanus's 'Serenissimi Principis Ferdinandi, Hispaniarum Infantis...'",,Publisher|Artist,"Flemish, active 1620–47|Netherlandish, Antwerp 1576–1650 Antwerp","Meursius, Johannes|Galle, Cornelis, I",1636,Antwerp,,Prints|Prints-Fete|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/701180,Kings|Boys|Men|Boats
345285,Drawings and Prints,1952.0,Book ; Ornament and architecture,"Regles des cinq ordres d'architecture de Jacques Barozzio de Vignolle. Nouveau livre. Le tout enrichi de vignettes et cartels, dessinés et gravés par Babel",,Author|Engraver|Publisher|Artist and engraver,"Italian, Vignola 1507–1573 Rome|French, Paris 1720–1775 Paris|French, Blois 1688–1776 Paris|French, 1722–1798 Paris","Vignola, Jacopo [Giacomo] Barozzi da|Babel, Pierre Edmé|Chereau, Jacques II Sr.|Moreau, Pierre",1747,Paris,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/345285,
735100,Drawings and Prints,1948.0,"Book
Ornament and architecture
Print","View of a Temple, from Temples in the Ancient Style",,Artist,"French, Paris 1510/12–1585 Annecy","Du Cerceau, Jacques Androuet",1550,Paris,,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/735100,
504283,Musical Instruments,1980,Square Piano,Square Piano,British,Maker,Baden 1752–1813 London,Astor George,1784–98,London,United Kingdom,Chordophone-Zither-struck-piano,http://www.metmuseum.org/art/collection/search/504283,
431066,Drawings and Prints,1933.0,Print collection ornament & architecture,"Alternative plan for a ceiling depicting a battle at lower right, from Grands quarts-de-plafond à la romaine, plate 6, bound in Oeuvres. Vol. I",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",publishes 1661,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431066,
853807,The Libraries,,,Days off and other digressions : illustrated,,Publisher|Artist|Author," |American, New York 1867–1944 New York|American, Germantown, Pennsylvania 1852–1933 Princeton, New Jersey","Charles Scribner's Sons|Armstrong, Margaret Neilson|Van Dyke, Henry",1907,New York,,,http://www.metmuseum.org/art/collection/search/853807,
431208,Drawings and Prints,1933.0,Print collection ornament & architecture,"Bed ornamented with a painting of sleeping Venus and with Cupid above, from Livre de lits à la romaine, plate 4, bound in Oeuvres. Vol. I",,Artist,"French, Paris 1618–1682 Paris","Le Pautre, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/431208,
347396,Drawings and Prints,1960.0,Book,Illustrated Catalogue of Chase Brothers & Co's Useful and Ornamental Bronzed Iron Goods,,Author,"Boston, Massachusets",Chase Brothers & Co.,ca. 1855,Boston,,Books,http://www.metmuseum.org/art/collection/search/347396,
432495,Drawings and Prints,1933.0,Print collection ornament & architecture,"Vase in profile ornamented with frieze of dancers, from Grands vases dans des bordures décoratives, plate 1, bound in Oeuvres. Vol. III",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris","Le Pautre, Jean|Mariette, Pierre le fils",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432495,
377525,Drawings and Prints,1985.0,Print,Advertising Card for a Carved Dresser,,Publisher,"American, Brooklyn, New York 1853–1936 Buffalo, New York","Rohlfs, Charles",1907,Buffalo,,Prints,http://www.metmuseum.org/art/collection/search/377525,Furniture|Dressers
698526,Drawings and Prints,1921.0,Book,Plate 34: The Israelites gathered around the Golden Calf in adoration; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael,,Artist|Artist|Publisher,"Italian, Florence 1660–1675|Italian, Urbino 1483–1520 Rome|Italian, Rome 1627–1691 Rome","Fantetti, Cesare|Raphael (Raffaello Sanzio or Santi)|Rossi, Giovanni Giacomo De",1675,Rome,,Books,http://www.metmuseum.org/art/collection/search/698526,
13987,The American Wing,1912.0,Sample,Lace Sample,American,Designer|Manufacturer|Manufacturer, | | ,"Edson, Bert|North American Lace Company|New England Lace Company",ca. 1912,Philadelphia|Pawtucket,United States|United States,,http://www.metmuseum.org/art/collection/search/13987,Flowers
348502,Drawings and Prints,1965.0,Book,Primer of the Art of Illumination for the Use of Beginners,,Publisher|Author,"London|British, Sandhurst 1813/14–1862 London","Lockwood, Crosby and Son|Delamotte, Freeman Gage",1897,London,,Books,http://www.metmuseum.org/art/collection/search/348502,
350406,Drawings and Prints,1938.0,Book,"Gallerie edler deutscher Frauenzimmer mit getrossenen Schattenrissen, nebst andern Kupfern und Vignetten. Hefts 1 and 2 in 1 Vol.",,Artist|Publisher, | ,"Geissler Ad. Friedrich , the Younger|Buchhandlung der Gelehrten",1784,Leipzig|Dessau,,Books,http://www.metmuseum.org/art/collection/search/350406,
345855,Drawings and Prints,1953.0,Book ; Ornament and architecture,"Manual of Wood Carving with practical instructions for learners of the art, and original and selected designs",,Author|Publisher|Author|Publisher|Publisher,"British, 1831–1908|London|British, 1816–1886|British|London","Bemrose, William Jr.|Bemrose and Sons|Jewitt, Llewellynn Frederick William|Parker, J. H. and Sons|Whittaker and Co.",[before 1880] (?),London,,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/345855,
412528,Drawings and Prints,1968.0,Portfolio,"Plate 2 from Sonia Delaunay: ses peintures, ses objets, ses tissus simultanés, ses modes",,Artist|Publisher,"French (born Ukraine), Gradizhsk 1885–1979 Paris| ","Delaunay, Sonia|Librairie des Arts Décoratifs",[1925],Paris,,Portfolios,http://www.metmuseum.org/art/collection/search/412528,Women|Fashion
425207,Drawings and Prints,1933.0,Print,"Vignette at the top of page 18 depicting Galatea embracing Pygmalion, from Pygmalion, Scene Lyrique de Mr. J. J. Rousseau, Mise en Vers par Mr. Berquin. Le Text Gravé par Droüet. Paris 1775 in a blue paper folder with Idylle par Mr. Berquin",,Author|Author|Artist|Artist|Artist,"Swiss, Geneva 1712–1778 Ermenonville|French, 1747–1791|French, Paris 1741–1814 Paris|French, 18th century|French, Paris, 1739–1792","Rousseau, Jean Jacques|Berquin, Arnaud|Moreau, Jean Michel, the Younger|Droüet|Launay, Nicolas de",1773,Paris,,Prints,http://www.metmuseum.org/art/collection/search/425207,
736044,Drawings and Prints,1917.0,Print,The Westminster Watchman,,Subject|Subject|Artist|Subject,"British, Yorkshire 1734–1805 Lincolnshire|British, 1724–1816|British, London 1757–1827 London|British, 1749–1806","Wray, Cecil Sir|Hood, Samuel 1st Viscount Hood|Rowlandson, Thomas|Fox, Charles James","April 12, 1784",London,,Prints,http://www.metmuseum.org/art/collection/search/736044,Satire|Men|Dogs|Clouds|Lamps
312066,"Arts of Africa, Oceania, and the Americas",1978.0,Bark painting,Painting from a Ceremonial House Ceiling,"Kwoma, Amachi-Kalaba clan",Artist|Artist, | ,"Artists of Mariwai Village|Numei, Amachi Kalaba",1970,Mariwai village,Papua New Guinea,Bark-Paintings,http://www.metmuseum.org/art/collection/search/312066,
742839,Drawings and Prints,1960.0,Print Ornament & Architecture,"Designs for Necklaces, Bracelets, Brooches, Earrings, and Other Jewelry of the Second Empire",,Artist, ,"Anonymous, French, 19th century",ca. 1850–70,Leipzig,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/742839,
789411,Drawings and Prints,1922.0,Print,A Study,,Publisher|Artist,"British, London 1796–1884 Twickenham|British, Norwich 1782–1842 London","Bohn, Henry George|Cotman, John Sell",1838,London,,Prints,http://www.metmuseum.org/art/collection/search/789411,
13957,The American Wing,1961.0,Rug,Hooked Rug,American,Maker,1800–1896,"Barnard, Lucy",ca. 1860,Dixfield,United States,,http://www.metmuseum.org/art/collection/search/13957,Houses|Flowers|Trees
8160,The American Wing,1985.0,Tall clock,Tall Clock,American,Maker,"American, Brooklyn, New York 1853–1936 Buffalo, New York","Rohlfs, Charles",ca. 1900,Buffalo,United States,,http://www.metmuseum.org/art/collection/search/8160,
6022,The American Wing,1940.0,Cup plate,Cup Plate,British (American market),Maker,active ca. 1839–67,"Clementson, Joseph",ca. 1839–ca. 1867,Stoke-on-Trent,England,,http://www.metmuseum.org/art/collection/search/6022,Landscapes
352772,Drawings and Prints,1974.0,Print,"Baptist Mariners Chapel, New York",,Artist|Publisher,"American (born England), Leicester 1812–1876 New York|American, active New York, 1844–51","Palmer, Frances Flora Bond|Palmer, Francis & Seymour",ca. 1848,New York,,Prints,http://www.metmuseum.org/art/collection/search/352772,Chapels
659531,Drawings and Prints,1918.0,Books Prints Ornament & Architecture,"Esemplario di Lauori..., page 6 (recto)",,Designer|Publisher,"Italian, active 16th century|Italian, active Venice 1530–1573","Vavassore, Florio|Vavassore, Giovanni Andrea","August 1, 1532",Venice,,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/659531,Birds|Griffins|Ships
35960,Arms and Armor,2013.0,Backplate,Backplate of an Armor for Vincenzo Luigi di Capua (d. 1627),"Italian, Milan",Armorer,"Italian, Milan, ca. 1537–1610","Cesa, Pompeo della",ca. 1595,Milan,,Armor Parts-Backplates,http://www.metmuseum.org/art/collection/search/35960,
345148,Drawings and Prints,1926.0,Book,"Price List, 1874. Manufacturers of all descriptions of artificial cut, carved, and ornamental stone",,Author,"Minneapolis, Minnesota",Asbestine Stone Company,1874,Minneapolis,,Books,http://www.metmuseum.org/art/collection/search/345148,
1466,The American Wing,1933.0,Caster,Caster,American,Maker,"baptized 1799, active New York, 1826–63","Forbes, William",ca. 1840,New York,United States,,http://www.metmuseum.org/art/collection/search/1466,
345201,Drawings and Prints,1951.0,Book,Polychromatic Decoration as Applied to Buildings in the Mediæval Styles,,Author|Author|Publisher|Printer,"British, Elgin, Scotland 1838–1925 Bloomfield, New Jersey|British, Dufftown, Scotland 1833–1907|London|Paris","Audsley, George Ashdown|Audsley, William James|Henry Sotheran & Company|Firmin Didot",1882,Paris|London,,Books,http://www.metmuseum.org/art/collection/search/345201,
455022,Islamic Art,1913.0,Folio from an illustrated manuscript,"""Yusuf Tending the Flocks"", Folio of a Yusuf and Zulaykha of Jami",,Author,"Iranian, Jam 1414–92 Herat",Maulana Nur al-Din `Abd al-Rahman Jami,1523–24,Bukhara,present-day Uzbekistan,Codices,http://www.metmuseum.org/art/collection/search/455022,Animals|Men
751416,The American Wing,2017.0,Cabinet,Cabinet,American,Maker,"American, Philadelphia, Pennsylvania, active 1865–ca. 1907","Lejambre, A. and H.",ca. 1880,Philadelphia,United States,,http://www.metmuseum.org/art/collection/search/751416,
343707,Drawings and Prints,1929.0,Book,Neu Inventirtes Laub und Bandel-Werck. Fünfter Theil,,Artist|Publisher,"German, 1670–1733|German, Redwitz 1654–1725 Nuremberg","Eysler, Johann Leonhard|Weigel, Christoph",ca. 1700,[Nuremberg],,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/343707,
14277,The American Wing,1991.0,Dessert dish,Dessert Dish,American,Maker,1874–1891,Duncan and Sons George,ca. 1878–90,Pittsburgh,United States,,http://www.metmuseum.org/art/collection/search/14277,
678062,Drawings and Prints,1953.0,Print,The Young Nurse and Quiet Child,,Artist|Engraver|Publisher,"British, London 1763–1804 London|British, active ca. 1786–ca. 1813|British, active 1803–43","Morland, George|Graham, George|Palser, Thomas",1788,Philadelphia,,Prints,http://www.metmuseum.org/art/collection/search/678062,
410944,Drawings and Prints,1946.0,Collection Ornament & Architecture,Disegni Varii di Polifilo Zancarli,,Artist|Artist|Publisher,"active in Venice ca. 1600–1625|Italian, Bologna 1573–1637/38 Venice|Italian, active in Venice (?) ca. 1625","Giancarli, Polifilo|Fialetti, Odoardo|Giancarli, Tasio",1628 before,Venice,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/410944,Grotesques|Ornament|Mythical Creatures|Putti|Acanthus
688576,Drawings and Prints,1937.0,Book,Vari disegni di merletti (page 1r),,Artist|Publisher,"Italian, active Bologna and Siena 1610–1643| ","Danieli, Bartolomeo|Parisini, Agostine & Giovanni Battista Negrponte",1639,Bologna,,Books,http://www.metmuseum.org/art/collection/search/688576,Ornament
371908,Drawings and Prints,1955.0,Book,Vignettes,,Artist,"British, Eltringham, Northumberland 1753–1828 Gateshead","Bewick, Thomas",[1827],Newcastle,,Books,http://www.metmuseum.org/art/collection/search/371908,
25419,Arms and Armor,1904.0,Pommel plate,Pommel Plate,"German, Augsburg",Etcher,"German, Augsburg, ca. 1522–1603","Sorg the Younger, Jörg",ca. 1550,Augsburg,,Equestrian Equipment-Saddles,http://www.metmuseum.org/art/collection/search/25419,Lions
13519,The American Wing,1990.0,Letter scale,Letter Scale,American,Designer|Maker,"American, New York 1848–1933 New York|1902–32","Tiffany, Louis C.|Tiffany Studios ",ca. 1905–20,New York,United States,,http://www.metmuseum.org/art/collection/search/13519,
503480,Musical Instruments,1997,Clarinet in B-flat,Clarinet in B-flat,British,Maker, ,Hawkes & Son,1878,London,United Kingdom,Aerophone-Reed Vibrated-single reed cylindrical,http://www.metmuseum.org/art/collection/search/503480,
432529,Drawings and Prints,1933.0,Print collection ornament & architecture,"Two vases in profile; the one at left depicting a bust of Christ in a medallion, from Vases ou burettes à la romaine, plate 2, bound in Oeuvres. Vol. III",,Artist|Publisher,"French, Paris 1618–1682 Paris|French, Saint Benoît 1660–1742 Paris","Le Pautre, Jean|Mariette, Jean",17th century,Paris,,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432529,
348177,Drawings and Prints,1966.0,Book,Sunday Scenes in London and its Suburbs,,Artist|Publisher|Printer,"British, born 1817, active to 1880|London| ","Cruikshank, Percy|Kent, G. W. & Co.|Bradbury & Evans",1854,London,,Books,http://www.metmuseum.org/art/collection/search/348177,
657124,Drawings and Prints,1952.0,Print,"Temple de Venus et de Rome, from Les Plus Beaux Monuments de Rome Ancienne ou Recueil des plus beaux Morceaux de l'Antiquité Romaine qui existent encore",,Printer|Engraver|Artist|Publisher," |Italian, active Rome, ca. 1750–76|French, Viarmes 1718–1762 Rome|Rome","Giunchi Heritiers de Komarek|Montagu, Dominico|Barbault, Jean|Bouchard & Gravier",1761,Rome,,Prints,http://www.metmuseum.org/art/collection/search/657124,Monuments|Temples|Ruins|Rome
412556,Drawings and Prints,1968.0,Portfolio,"Plate 9 from Sonia Delaunay: ses peintures, ses objets, ses tissus simultanés, ses modes",,Artist|Publisher,"French (born Ukraine), Gradizhsk 1885–1979 Paris| ","Delaunay, Sonia|Librairie des Arts Décoratifs",[1925],Paris,,Portfolios,http://www.metmuseum.org/art/collection/search/412556,Women|Fashion
346658,Drawings and Prints,1935.0,Book,Furniture with Candelabra and Interior Decoration,,Artist|Publisher,"British, 1785–1846 Port of Spain, Trinidad|British, 1796–1854","Bridgens, Richard Hicks|Pickering, William",1838,London,,Books,http://www.metmuseum.org/art/collection/search/346658,
640081,Drawings and Prints,1958.0,Print,"Mary, Queen of Scots with her son James",,Sitter|Artist|Artist|Artist|Sitter,"British, Linlithgow 1542–1587 Fotheringhay|Italian, Florence 1728–1815 Lisbon|Italian, Sant'Angelo in Vado 1540/42–1609 Ancona|Italian, active London 1779|British, Edinburgh 1566–1625 Theobalds","Mary Queen of Scots|Bartolozzi, Francesco|Zuccaro, Federico|Roma, Spiridione|James I, King of England and Scotland",20th century,London,,Prints,http://www.metmuseum.org/art/collection/search/640081,
