Object ID,Is Public Domain,Department,AccessionYear,Object Name,Title,Culture,Artist Role,Artist Display Name,Artist Display Bio,Object Date,Object Begin Date,Credit Line,City,Classification,Link Resource,Tags
662649,False,Drawings and Prints,1952.0,Print,"Restes du Sepulchre de la Famille Metella, from Les Plus Beaux Monuments de Rome Ancienne ou Recueil des plus beaux Morceaux de l'Antiquité Romaine qui existent encore",,Artist|Publisher|Printer|Engraver,Jean Barbault|Bouchard & Gravier|Giunchi Heritiers de Komarek|Dominico Montagu,"French, Viarmes 1718–1762 Rome|Rome| |Italian, active Rome, ca. 1750–76",1761,1761,"Rogers Fund, 1952",Rome,Prints,http://www.metmuseum.org/art/collection/search/662649,
20290,True,The American Wing,2018.0,Tile,Tile,American,Manufacturer|Artist,Chelsea Keramic Art Works|Hugh C. Robertson,1872–1889|1844–1908,ca. 1875–85,1872,"Gift of Robert A. Ellison Jr., 2018",Chelsea,,http://www.metmuseum.org/art/collection/search/20290,Plants
380660,False,Drawings and Prints,1981.0,Book,Boutiques 1931,,Author|Publisher,Roger Poulain|Vincent Freal et Cie.,French|,1931,1931,"Edward Pearce Casey Fund, 1981",Paris,Books,http://www.metmuseum.org/art/collection/search/380660,
345408,False,Drawings and Prints,1928.0,Book,Traité de l'art d'Ecrire,,Designer|Engraver|Dedicatee,Louis Barbedor|Cordier|Monsiegneur de Believre,"|French, active 17th century|French, active 17th century",1655,1655,"Gift of Felix M. Warburg, 1928",Paris,Books,http://www.metmuseum.org/art/collection/search/345408,
27412,True,Arms and Armor,1914.0,Rapier,Rapier,"Spanish; blade, German, Solingen",Bladesmith,Arnolt Windhvfel,"German, Solingen, active late 17th–early 18th century",18th century,1701,"Gift of William H. Riggs, 1913",Solingen,Swords,http://www.metmuseum.org/art/collection/search/27412,
370010,False,Drawings and Prints,1941.0,Book ; Ornament and architecture,"M. Vitruvii Pollionis De architectura libri decem: ad Caesarem Augustum, omnibus omnium editionibus longè emendatiores, collatis veteribus exemplis accesserunt, Gulielmi Philandri Castilionii, ciuis Romani annotationes castigatiors, & plus tertia parte",,Author|Author|Publisher|Illustrator|Author,Guillaume Philander|Giorgio Agricola|Jean de Tournes|Bernard Salomon|Marcus Pollio Vitruvius,"French, 1505–1565|German, 1494–1555|French, 1504–1564|French, ca. 1508–ca. 1561|Roman, active late 1st century BCE",1552,1552,"Bequest of W. Gedney Beatty, 1941",Lyon,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/370010,
343975,False,Drawings and Prints,1969.0,Book,Der Silber Arbeiter oder Sammlung von Zeichnungen für Silber-Arbeiter und Silberwaaren-Händler,,Author|Engraver|Publisher,Alexandre Lefranc|N. Dellbrück|Baumgärtner's Buchhandlung,"French, 19th century|German|",1836–38,1836,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1969",Leipzig,Books,http://www.metmuseum.org/art/collection/search/343975,
452631,true,Islamic Art,1974.0,Folio from an illustrated manuscript,"""Rustam Lassos Rakhsh,"" Folio from a Shahnama (Book of Kings) of Firdausi",,Author,Abu'l Qasim Firdausi,"Iranian, Paj ca. 940/41–1020 Tus",ca. 1330–40,1305,"Bequest of Monroe C. Gutman, 1974",probably Isfahan,Codices,http://www.metmuseum.org/art/collection/search/452631,Men|Horses|Trees
725293,False,Drawings and Prints,1946.0,Book Print Ornament and Architecture,"Plate No. 1, ""Flax: Yoke Body & Border for Lawn Tennis dress"" of The Lady's Crewel Embroidery Book, Second Series, by E. M. C. [Elvira Mary Courbould]",,Publisher|Designer,Hatchard|Elvira Mary Courbould [E. M. C.],"London|British, active second half 19th century",[1879],1879,"Harris Brisbane Dick Fund, 1945",London,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/725293,
354249,False,Drawings and Prints,1965.0,Book,Histoires d'Autrefois: Le Cabaret du Puits-sans-Vin,,Author|Illustrator|Publisher,Louis Morin|Louis Morin|Librairie Illustrée,"French, Paris 1855–1938 Migennes|French, Paris 1855–1938 Migennes|French",1885,1885,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1965",Paris,Books,http://www.metmuseum.org/art/collection/search/354249,
347992,False,Drawings and Prints,1940.0,Book,[Oeuvres],,Artist|Engraver|Publisher,F. Cornille|Monchelet|François II Chéreau,"French, active 1740–56|French|French, Paris 1717–1755 Paris",1740–56,1740,"Harris Brisbane Dick Fund, 1940",Paris,Books,http://www.metmuseum.org/art/collection/search/347992,
451426,true,Islamic Art,1957.0,Folio from an illustrated manuscript,"""Zusuf is Purchased in Egypt by Zulaikha"", Folio from a Yusuf and Zulaikha of Jami",,Author,Maulana Nur al-Din `Abd al-Rahman Jami,"Iranian, Jam 1414–92 Herat",second half 16th century,1550,"Cora Timken Burnett Collection of Persian Miniatures and Other Persian Art Objects, Bequest of Cora Timken Burnett, 1956",Shiraz,Codices,http://www.metmuseum.org/art/collection/search/451426,Men
311626,False,"Arts of Africa, Oceania, and the Americas",1978.0,Bowl,Bowl,Asmat people,Artist,Isiap,,mid-20th century,1900,"The Michael C. Rockefeller Memorial Collection; Gift of Nelson A. Rockefeller and Mrs. Mary C. Rockefeller, 1965",Komor village,Wood-Containers,http://www.metmuseum.org/art/collection/search/311626,Heads
8227,True,The American Wing,1935.0,Tankard,Tankard,American,Maker,Samuel Tingley,active ca. 1762–96,ca. 1765–70,1762,"Gift of Misses Mary Thurston Horn and Sarah Lawrence Horn, 1935",New York,,http://www.metmuseum.org/art/collection/search/8227,
3160,True,The American Wing,1910.0,Desk and bookcase,Desk and Bookcase,American,Maker,Thomas Seymour,1771–1848,1800–1805,1800,"Gift of Mrs. Russell Sage, 1909",Boston,,http://www.metmuseum.org/art/collection/search/3160,
434254,False,Drawings and Prints,1953.0,Print collection ornament & architecture,"Title Page depicting a choir door topped with Christ on the Cross with the Virgin and St. John on either side of him, from Portes de choeur, plate 1",,Artist|Publisher,Jean Le Pautre|Jean I Leblond,"French, Paris 1618–1682 Paris|French, ca. 1590–1666 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1953",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/434254,
629351,False,Drawings and Prints,1948.0,Print ornament & architecture,"Courtyard with a vase-shaped well, with two hoisting mechanisms to lift the buckets on the border, from Small Wells, plate 11",,Artist|Artist|Artist|Publisher,Hans Vredeman de Vries|Johannes van Doetecum I|Lucas van Doetecum|Philips Galle,"Netherlandish, Leeuwarden 1527–1606 (?)  Antwerp (?)|Netherlandish, 1528/32–1605|Netherlandish, active 1554–72, died before 1589|Netherlandish, Haarlem 1537–1612 Antwerp",ca. 1574,1569,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1948",Antwerp,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/629351,
351616,False,Drawings and Prints,1942.0,Book ; Ornament and architecture,Hancock's Copies for China Painters,,Author|Printer|Publisher|Printer|Designer|Artist|Artist,"Albert Hill|Hazell, Watson, & Viney, Ltd.|Hancock and Son|Marcus Ward & Company, Ltd.|Helen Cordelia Angell|James Hadley|G. Siéver","British, 19th century|British, London and Aylesbury|Worcester| |British, Horsham 1847–1884 London|British, 19th century|British (?), active 19th century",[1881],1881,"Harris Brisbane Dick Fund, 1942",Worcester,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/351616,
5881,True,The American Wing,1984.0,Pitcher,Pitcher,American,Maker,New England Pottery Company,1876–1914,1889–95,1889,"Gift from Rubin-Surchin Collection, 1984",Boston,,http://www.metmuseum.org/art/collection/search/5881,
9085,True,The American Wing,1946.0,Tumbler,Tumbler,American,Maker,"Hobbs, Brockunier and Company",1863–1891,after 1886,1887,"Gift of Mrs. Emily Winthrop Miles, 1946",Wheeling,,http://www.metmuseum.org/art/collection/search/9085,
347382,False,Drawings and Prints,1932.0,Book,Plusieurs Sortes d'Ornemens & Masque,,Artist|Publisher|Engraver,Georges Charmeton|Nicolas Robert|Girard Audran,"French, baptised Lyon 1623–1674 Paris|French, Langres 1614–1685 Paris|French, Lyons 1640–1703 Paris",1676,1676,"Harris Brisbane Dick Fund, 1932",Paris,Books,http://www.metmuseum.org/art/collection/search/347382,
412574,False,Drawings and Prints,1968.0,Portfolio,"Plate 18 from Sonia Delaunay: ses peintures, ses objets, ses tissus simultanés, ses modes",,Artist|Publisher,Sonia Delaunay|Librairie des Arts Décoratifs,"French (born Ukraine), Gradizhsk 1885–1979 Paris|",[1925],1925,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1968",Paris,Portfolios,http://www.metmuseum.org/art/collection/search/412574,Fashion
432086,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"A fountain in a path of a garden in the style of Versailles, from Jardins en perspective, plate 3, bound in Oeuvres. Vol. II",,Artist|Publisher,Jean Le Pautre|Jean Le Pautre,"French, Paris 1618–1682 Paris|French, Paris 1618–1682 Paris",17th century,1633,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/432086,
350176,False,Drawings and Prints,1956.0,Book,Spirit of '76 patented 1875. This stove has a patented Hot Air Flue which utilizes the heat radiated from fire in the bottom,,Author,"Warren, Fuller & Co.","Troy, NY",[ca. 1876],1871,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1956",Troy,Books,http://www.metmuseum.org/art/collection/search/350176,
369592,False,Drawings and Prints,1941.0,Book,"M. Vitruvii De Architectura libri decem, summa diligentia recogniti, atque excusi. Cum nonnullis figuris sub hoc signo positis. nunque antea impraessis. Additis Iulij frontini de aqueductibus libris, propter materiae affinitatem",,Author|Printer|Author,Marcus Pollio Vitruvius|Guillaume Huyon|Sextus Julius Frontinus,"Roman, active late 1st century BCE|French, active 16th century|ca. 30–104",1523,1523,"Bequest of W. Gedney Beatty, 1941",Lyon,Books,http://www.metmuseum.org/art/collection/search/369592,
35958,False,Arms and Armor,2013.0,Experimental helmet prototype,"American Helmet Model No. 7, Sentinel's Helmet","American, Salem, Ohio",Manufacturer,W. H. Mullins Co.,"American, Salem, Ohio 1872–1974",1918,1918,"Purchase, Bequest of Stephen V. Grancsay, Rogers Fund, Helmut Nickel Gift, and funds from various donors, by exchange, 2013",Salem,Helmets,http://www.metmuseum.org/art/collection/search/35958,
370768,True,Drawings and Prints,1941.0,Print,Speculum Romanae Magnificentiae: Aristotle,,Artist|Artist|Publisher,"Enea Vico|Anonymous, Italian, mid-16th century|Antonio Lafreri","Italian, Parma 1523–1567 Ferrara| |French, Orgelet, Franche-Comte ca. 1512–1577 Rome",1553,1553,"Harris Brisbane Dick Fund, 1941",Rome,Prints,http://www.metmuseum.org/art/collection/search/370768,Aristotle|Profiles
818895,false,The Libraries,,,Punkt und Linie zu Fläche : Beitrag zur Analyse der malerischen Elemente,,Publisher|Author,Albert Langen Verlag|Vasily Kandinsky,"|French (born Russia), Moscow 1866–1944 Neuilly-sur-Seine",1928,1928,,Munich,,http://www.metmuseum.org/art/collection/search/818895,
348285,False,Drawings and Prints,1965.0,Book,A Round of Days,,Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Author|Publisher|Engraver|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Artist|Printer|Artist,"George MacDonald|Thomas Hood, the Younger|William Howitt|Mary Howitt|Henry William Dulcken|William Allingham|Christina Georgina Rossetti|Amelia B. Edwards|James Hain Friswell|Dora Greenwell|Frederick Locker-Lampson|Caroline Elizabeth Sarah Norton|Jean Ingelow|Dinah Maria Craik|Robert Williams Buchanan|Jennett Humphreys|George Routledge & Sons, London|Dalziel Brothers|William Paton Burton|Warwick Brookes|Edward Dalziel|Thomas Dalziel|Paul Mary Gray|Arthur Boyd Houghton|Thomas Morten|John William North|George John Pinwell|Frederick Walker|John Dawson Watson|Camden Press|Alfred Walter Bayes","British, Huntly, Aberdeenshire, Scotland 1824–1905 Ashtead, Surrey|British, Wanstead, Essex 1835–1874 Peckham Rye|British, 1792–1879|British, Coleford, Gloucestershire 1799–1888 Rome|British, 1832–1894|Irish, Ballyshannon, Donegal 1824–1889 Hampstead, London|British, London 1830–1894 London|British, 1831–1892|British, 1825–1878|British, Lanchester, Co. Durham 1821–1882|British, 1821–1895|British, London 1808–1877|British, Boston, Lincolnshire 1820–1897 London|British, Stoke-on-Trent 1826–1887 London|British (Scottish), Caverswall, Staffordshire 1841–1901 Streatham, London|British, 1829–1917| |British, active 1839–93|British, Madras, India 1828–1883 Kincardineshire, Scotland|British, Salford 1808–1882 Salford|British, Wooler, Northumberland 1817–1905 London|British, Wooler, Northumberland 1823–1906 Herne Bay, Kent|Irish, Dublin 1842–1866 London|British, Madras, India 1836–1875 London|British, Uxbridge 1836–1866 London|British, London 1842–1924 Stamborough, Somerset|British, London 1842–1875 London|British, London 1840–1875 Perthshire, Scotland|British, Sedbergh, Yorkshire 1832–1892 Conwy, Wales|British, London|British, Lumbutts, near Todmorden, Yorkshire 1832–1909 London",1866,1866,"Gift of Sinclair Hamilton, 1965",London,Books,http://www.metmuseum.org/art/collection/search/348285,
734152,False,Drawings and Prints,1939.0,"Book
Print
Ornament & Architecture","Title Page, Plate 1, from Modern and Ancient Triumphal Arches",,Artist,Jacques Androuet Du Cerceau,"French, Paris 1510/12–1585 Annecy",1549,1549,"Harris Brisbane Dick Fund, 1939",Orelans,Books|Ornament & Architecture|Prints,http://www.metmuseum.org/art/collection/search/734152,
8513,True,The American Wing,1970.0,Tile,Tile,American,Maker,J. and J. G. Low Art Tile Works,"American, Chelsea, Massachusetts, 1877–1903",1882–84,1882,"Funds from various donors, 1970",Chelsea,,http://www.metmuseum.org/art/collection/search/8513,
349578,False,Drawings and Prints,1965.0,Book,Album de dessins des Sièges de la Maison Faure,,Lithographer|Author|Printer|Designer,Destouches|M. Faure|Maguier A. R. Lamartine|Désiré Guilmard,"Paris| | |French, died Paris, ca. 1889",19th century,1800,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1965",Paris,Books,http://www.metmuseum.org/art/collection/search/349578,
344519,False,Drawings and Prints,1946.0,Book,"Aesop's Fables with His Life: In English, French and Latin",,Author|Illustrator|Printer|Dedicatee|Translator|Author,"Aesop|Francis Barlow|H. Hills, Jr.|William Cavendish, 1st Duke of Devonshire|Thomas Philipott|Aphra Behn","Greek, ca. 620–560 BCE|British, Lincolnshire ca. 1626–1704 London|British, 17th century|British, 1641–1707 London|British, died 1682|British, Canterbury 1640–1689 London",1687,1687,"Gift of Estate of Marie L. Russell, 1946",London,Books,http://www.metmuseum.org/art/collection/search/344519,
6222,True,The American Wing,1898.0,Plate,Plate,British (American market),Maker,Enoch Wood & Sons,"British, active Burslem, 1818–46",ca. 1818–ca. 1846,1815,"Gift of Mrs. Isaac Gibson Jaffray, in memory of her husband, 1898",Stoke-on-Trent,,http://www.metmuseum.org/art/collection/search/6222,Houses
346708,False,Drawings and Prints,1972.0,Book ; Ornament and Architecture,Designs for Cottage and Villa Architecture,,Author|Publisher|Engraver,Samuel H. Brooks|Thomas Kelly|W. A. Beever,"British, 19th century|British, active London, ca. 1815–40|British, 19th century",1839,1839,"Museum Accession, transferred from the Library",London,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/346708,
727938,False,Drawings and Prints,1991.0,Book Prints Ornament & Architecture,"Fleurs (Flowers), Plate 13",,Designer|Printer|Publisher,"Serge Gladky|G. Kadar|Editions ""Synth""","French, active 1920–30s| |",1929,1929,"Jane E. Andrews Fund, in memory of William Loring Andrews, 1943, transfered from the Library (1991.1073.124)",Paris,Books|Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/727938,
19991,False,The American Wing,2018.0,Vase,Vase,American,Decorator|Manufacturer,Edward Timothy Hurley|Rookwood Pottery Company,"1869–1950|American, Cincinnati, Ohio 1880–1967",1916,1916,"Gift of Robert A. Ellison Jr., 2018",Cincinnati,,http://www.metmuseum.org/art/collection/search/19991,
5595,True,The American Wing,1984.0,Perfume flask,Perfume flask,American,Maker,Willets Manufacturing Company,1879–1908,1883–87,1883,"Friends of the American Wing Fund, 1984",Trenton,,http://www.metmuseum.org/art/collection/search/5595,
680254,False,Drawings and Prints,1952.0,Print,"Sarcophages, from Recueil de divers Monumens Anciens répandus en plusieurs endroits de L'Italie",,Artist|Publisher|Printer,Jean Barbault|Bouchard & Gravier|Giunchi Heritiers de Komarek,"French, Viarmes 1718–1762 Rome|Rome|",1770,1770,"Rogers Fund, 1952",Rome,Prints,http://www.metmuseum.org/art/collection/search/680254,
665042,true,Drawings and Prints,1926.0,Book Ornament & Architecture,"Livre de Moresques, title page (recto)",,Artist|Publisher|Publisher,Cornelis Bos|Cornelis Bos|Hiérosme de Gormont,"Netherlandish, Hertogenbosch ca. 1510?–before 1556 Groningen|Netherlandish, Hertogenbosch ca. 1510?–before 1556 Groningen|",1546,1546,"Harris Brisbane Dick Fund, 1926",Paris,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/665042,Flowers
5454,True,The American Wing,1946.0,Whale oil lamp,Whale Oil Lamp,American,Maker,"Bryce, Walker and Company",,1860–70,1860,"Gift of Mrs. Emily Winthrop Miles, 1946",Pittsburgh,,http://www.metmuseum.org/art/collection/search/5454,
699511,True,Drawings and Prints,1959.0,"Print, Fete, Ornament & Architecture",Plate D: Election and Coronation of Emperor Maximilian II,,Artist|Printer|Publisher,"Willhelm Hoffmans|Johann Bringern|Anonymous, German, 17th century","German, active Frankfurt|German, active Frankfurt|",1612,1612,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1959",Frankfurt,Prints|Prints-Fete|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/699511,Elections|Kings|Crowd
20241,False,The American Wing,2008.0,Ale,Ale,British,Maker,Pellatt & Green,,1818,1818,"Purchase, William Cullen Bryant Fellows Gifts, 2008",London,,http://www.metmuseum.org/art/collection/search/20241,
349599,False,Drawings and Prints,1960.0,Book,"Net Price list of Watch Case Making, Repairing, Remodeling and Reconstructing",,Author,N. J. Felix,"New York, NY",ca. 1870,1865,"The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1960",New York,Books,http://www.metmuseum.org/art/collection/search/349599,
27790,True,Arms and Armor,1924.0,Portions of a costume armor,Portions of a Costume Armor,"German, Augsburg",Armorer,Kolman Helmschmid,"German, Augsburg 1471–1532",ca. 1525,1500,"Backplate and rump: Gift of Bashford Dean, 1924; vambraces: Mrs. Stephen V. Harkness Fund, 1926; top lames of vambraces: Bashford Dean Memorial Collection, Funds from various donors, 1929",Augsburg,Armor for Man,http://www.metmuseum.org/art/collection/search/27790,
433051,False,Drawings and Prints,1933.0,Print collection ornament & architecture,"Two friezes with lions fighting dogs, from Chasses et feuillages, plate 5, bound in Oeuvres. Vol. IV",,Artist|Publisher,Jean Le Pautre|Pierre Mariette le fils,"French, Paris 1618–1682 Paris|French, Paris 1634–1716 Paris",published 1663,1663,"Harris Brisbane Dick Fund, 1933",Paris,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/433051,
353741,False,Drawings and Prints,1945.0,Book ; Ornament and architecture,Teoria e Practica di Architettura Civile,,Author,Girolamo Masi,"Italian, 18th century",1788,1788,"Harris Brisbane Dick Fund, 1945",Rome,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/353741,
468463,True,Medieval Art,1954.0,Tile,Stove Tile with Saint John the Evangelist and Samson,Hungarian,Maker,Buda Castle Workshop,,late 15th century,1475,"Gift of R. Thornton Wilson, in memory of Florence Ellsworth Wilson, 1954",Budapest,Ceramics-Tiles,http://www.metmuseum.org/art/collection/search/468463,Samson|Saint John the Evangelist
503357,True,Musical Instruments,1989,Lute,Lute,Italian,Maker,Wendelin Tieffenbrucker,"German, active 1570–1610",late 16th century,1650,"Purchase, Gift of Mr. and Mrs. Robert P. Freedman, by exchange, 1989",Padua,Chordophone-Lute-plucked-fretted,http://www.metmuseum.org/art/collection/search/503357,
715555,False,The American Wing,2020.0,Bowl,Bowl,American,Maker,Maija Grotell,"American (born Finland), Helsinki 1899–1973 Pontiac, Michigan",ca. 1941–5,1936,"Gift of Martin Eidelberg, 2020",Cranbrook,,http://www.metmuseum.org/art/collection/search/715555,
358869,False,Drawings and Prints,1969.0,Book,Instruzione elementare per gli studiosi della scultura di Francesco Carradori,,Author,Francesco Carradori,"Italian, Pistoia, 1747–1825",1802,1802,"Gift of Lincoln Kirstein, 1969",Florence,Books,http://www.metmuseum.org/art/collection/search/358869,
711548,False,The American Wing,2016.0,"Woodcut, print",Nabby's Point,American,Artist,Arthur Wesley Dow,"American, Ipswich, Massachusetts 1857–1922 New York State",ca. 1913,1913,"Gift of the Dowd-Gallogly Family and Allan E. Dowd, 2016",Ipswich,,http://www.metmuseum.org/art/collection/search/711548,Lakes|Hills|Trees
468320,True,Medieval Art,1949.0,Triptych panel,Triptych Panel with Saint Sebastian,French,Artist,Master of the Triptych of Louis XII,ca. 1490–ca. 1515,15th–16th century,1400,"The Jules S. Bache Collection, 1949",Limoges,Enamels-Painted,http://www.metmuseum.org/art/collection/search/468320,Bow and Arrow|Men
7789,True,The American Wing,1933.0,Spoon,Spoon,American,Maker,Jacob Hurd,"American, Boston, Massachusetts 1702/3–1758 Boston, Massachusetts",1725–50,1725,"Bequest of Alphonso T. Clearwater, 1933",Boston,,http://www.metmuseum.org/art/collection/search/7789,
357401,False,Drawings and Prints,1930.0,Book ; Ornament and architecture,A New Book of Ornaments,,Author|Publisher,John Spilsbury|John Spilsbury,"British, 1730–1769|British, 1730–1769",ca. 1750–90,1750,"Harris Brisbane Dick Fund, 1930",London,Books|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/357401,
426882,False,Drawings and Prints,1930.0,Prints Collection Ornament & Architecture,"Two Vertical Panels with Candelabra Grotesques and Fountains at the Bottom, from a Series of Vertical Panels with Modern Grotesques and the Four Elements, part of Œuvres du Sr. D. Marot",,Artist|Publisher,Daniel Marot the Elder|Pierre Husson,"French, Paris 1661–1752 The Hague|",published 1703 or 1712,1703,"Harris Brisbane Dick Fund, 1930",The Hague,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/426882,
346436,False,Drawings and Prints,1941.0,Book,The Book of Nursery Rhymes,,Publisher,G. G. Hendersom & Co.,"Philadelphia, Pennsylvania",1853,1853,"Anonymous Gift, 1941",Philadelphia,Books,http://www.metmuseum.org/art/collection/search/346436,
350579,False,Drawings and Prints,1925.0,Book,Pinax Iconicus Antiquorum,,Artist|Publisher|Artist,Lilius Giraldus|Baudoin|Pierre Woeiriot de Bouzey II,"|French, 16th century|French, Neufchâteau 1532–1599 Damblain",1556,1556,"Harris Brisbane Dick Fund, 1925",Lyon,Books,http://www.metmuseum.org/art/collection/search/350579,
670148,False,The American Wing,2022.0,Vase,"Marriage vase, one of a pair",American,Manufacturer,Purinton Pottery,ca. 1753–1880,1809,1809,"Gift of Robert A. Ellison Jr., 2021",Somerset,,http://www.metmuseum.org/art/collection/search/670148,
826740,False,Drawings and Prints,1942.0,Print,Endymion Porter,,Publisher|Artist|Sitter|Engraver,Thomas Rowlett|William Dobson|Endymion Porter|William Faithorne the Elder,"British, active 1641–49|British, London 1611–1646 London|British, 1587–1649|British, London ca. 1620–1691 London",ca. 1646,1641,"Harris Brisbane Dick Fund, 1942",London,Prints,http://www.metmuseum.org/art/collection/search/826740,
7431,True,The American Wing,1946.0,Sherry glass,Sherry Glass,American,Maker,"Hobbs, Brockunier and Company",1863–1891,ca. 1885–87,1882,"Gift of Mrs. Emily Winthrop Miles, 1946",Wheeling,,http://www.metmuseum.org/art/collection/search/7431,
336561,False,Drawings and Prints,1974.0,Print,The Forester in Search of Game,,Artist|Artist,Charles Hancock|Henry Beckwith,"British, Marlborough, Wiltshire 1802–1877|British, active 1830–1900",ca. 1840,1830,"Bequest of Anna Hyatt Huntington, 1974",New York,Prints,http://www.metmuseum.org/art/collection/search/336561,
490949,False,Modern and Contemporary Art,1941,"Hanging, woven",Hanging,American,Manufacturer,Scalamandré,,before 1941,1940,"Gift of Franco Scalamandre, 1941",New York,Textiles-Woven,http://www.metmuseum.org/art/collection/search/490949,Trees|Towers
427337,False,Drawings and Prints,1930.0,Prints Collection Ornament & Architecture,"Design for a Vase with Britannia, from Vasses de la Maison Royalle de L'oo, part of Œuvres du Sr. D. Marot",,Artist|Publisher,Daniel Marot the Elder|Pierre Husson,"French, Paris 1661–1752 The Hague|",published 1703 or 1712,1703,"Harris Brisbane Dick Fund, 1930",The Hague,Prints|Ornament & Architecture,http://www.metmuseum.org/art/collection/search/427337,
895008,False,Drawings and Prints,1924,Print,General Washington,,Engraver|Artist|Sitter|Publisher,Burnet Reading|Pierre Eugène du Simitière|George Washington|William Richardson,"British, Colchester, Essex active 1780–1820|American (born Switzerland), Geneva 1737–1784 Philadelphia, Pennsylvania|American, 1732–1799|British, active 1778–1812","May 10, 1783",1783,"Bequest of Charles Allen Munn, 1924",London,Prints,http://www.metmuseum.org/art/collection/search/895008,
7593,True,The American Wing,1942.0,Sofa,Sofa,American,Maker,Duncan Phyfe,"American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York",1805–15,1805,"Gift of Mrs. Harry Horton Benkard, 1942",New York,,http://www.metmuseum.org/art/collection/search/7593,
698476,False,Drawings and Prints,1921.0,Book,"Plate 26: Joseph and his brothers gathered around a cistern, as his brothers prepare to sell him; from 'Imagines Veteris Ac Novi Testamenti A Raphaele Sanctio Urbinate in Vaticani Palatii Xystis' after Raphael",,Publisher|Artist|Artist,Giovanni Giacomo De Rossi|Cesare Fantetti|Raphael (Raffaello Sanzio or Santi),"Italian, Rome 1627–1691 Rome|Italian, Florence 1660–1675|Italian, Urbino 1483–1520 Rome",1675,1675,"Museum Accession, transferred from the Library",Rome,Books,http://www.metmuseum.org/art/collection/search/698476,
344437,False,Drawings and Prints,1939.0,Book,Ackermann's Repository - Costume plates,,Publisher,"Rudolph Ackermann, London","British, active 1794–1829",1809–28,1809,"Harris Brisbane Dick Fund, 1939",London,Books,http://www.metmuseum.org/art/collection/search/344437,
348509,False,Drawings and Prints,1991.0,Book,"Sonia Delaunay: ses peintures, ses objets, ses tissus simultanés, ses modes",,Artist|Publisher|Author|Author|Author|Author|Author,Sonia Delaunay|Librairie des Arts Décoratifs|André Lhote|Tristan Tzara|Blaise Cendrars|Loys Delteil|Philippe Soupault,"French (born Ukraine), Gradizhsk 1885–1979 Paris| |French, Bordeaux 1885–1962 Paris|French (born Romania), Moineşti 1896–1963 Paris|French, 1887–1961|French, Paris 1869–1927 Paris|French, Chaville 1897–1990 Paris",[1925],1925,"Rogers Fund, 1925, transferred from the Library",Paris,Books,http://www.metmuseum.org/art/collection/search/348509,
857074,false,The Libraries,,,Conjure,,Artist,Delita Martin,"American, born Conroe, Texas, 1972",2021,2021,,Huffman,,http://www.metmuseum.org/art/collection/search/857074,
630950,False,Drawings and Prints,1945.0,Print,"Man Carrying a Barrel of Wine, from Di Bologna l'Arti per via D'An.ibal' Ca.rac, plate 36",,Artist|Artist|Publisher|Printer,Giuseppe Maria Mitelli|Annibale Carracci|Giovanni Giacomo De Rossi|La Calcografia Camerale,"Italian, Bologna (?) 1634–1718 Bologna|Italian, Bologna 1560–1609 Rome|Italian, Rome 1627–1691 Rome|",printed 1740,1740,"Harris Brisbane Dick Fund, 1945",Rome,Prints,http://www.metmuseum.org/art/collection/search/630950,
20018,True,The American Wing,2018.0,Vase,Vase,American,Artist,William J. Walley,1852–1919,ca. 1898–1918,1895,"Gift of Robert A. Ellison Jr., 2018",West Sterling,,http://www.metmuseum.org/art/collection/search/20018,
